Id_x;OwnerId;IsDeleted;Name_x;CurrencyIsoCode_x;CreatedDate_x;CreatedById_x;LastModifiedDate_x;LastModifiedById_x;SystemModstamp_x;Construction__c;Product__c;Gestao_de_Consumos__c;Interconnection_Site__c;Interconnection_Voltage_Level__c;Installation_Type__c;Mobi_E_Connection__c;Technical_Observations__c;Number_of_Charging_Stations__c;Number_of_Equipment_Installed_PIEE__c;Designacao_Local_Interligacao__c;Nivel_Tensao__c;TRE_OPC__c;Asset__c;EV_Charge_Connection__c;Source__c;Responsibility_for_TRE__c;Construction_Name__c;Generate_Template__c;Technical_Control_Template__c;MOBI_E_DPC_Connection__c;Quote__c;Electric_Mobility_Type__c;POD_Production__c;ct_id;salesforce_id;origem;numero_postos_carregamento;Id_y;Name_y;CurrencyIsoCode_y;RecordTypeId;CreatedDate_y;CreatedById_y;LastModifiedDate_y;LastModifiedById_y;SystemModstamp_y;Controlo_Tecnico__c;OtherBrand__c;Equipment_Type__c;Model__c;Warranty_years__c;Accessibility__c;Card_Number__c;GPRS_ICCID__c;ID_Mobi_E__c;Localization__c;Number_of_Points__c;Potencia_kW__c;Serial_Number__c;Observations__c;Fixation_Type__c;Location__Latitude__s;Location__Longitude__s;Location__c;N_Plugs__c;BrandModel__c;Brand_and_Model_Name__c;Material_Code__c;Power_kW_matrix__c;Warranty_years_Matrix__c;Exist_Serial_Number__c;eq_id;latitude;longitude
a2p7S000000Cd3vQAC;0053X00000CS3iMQAT;False;CT-0021004;EUR;2022-01-28T17:47:40.000+0000;0053X00000CS3iMQAT;2024-08-14T09:01:25.000+0000;005b0000000c1ccAAA;2026-06-23T16:53:08.000+0000;;01t0X000008hGHUQA2;False;;;B;True;;1.0;0.0;;MT;;02i0X00000LZ3b5QAD;False;GA;;;False;;False;;;;a2p7S000000Cd3vQAC;02i0X00000LZ3b5QAD;GA;1.0;a487S000000sc0HQAQ;TVR-00003;EUR;0123X000000eQvDQAU;2022-09-01T14:25:26.000+0000;0053X00000CS3iMQAT;2025-07-29T17:32:44.000+0000;005b0000005zonLAAQ;2025-07-29T17:32:44.000+0000;a2p7S000000Cd3vQAC;Alfen;Charging_Post;Eve Single Pro-Line 1PH;10.0;Private with Public Access;926891186;89351060000763923453;TVR-00003;Covered Outdoor Park;1.0;7.4;ACE0005564;;Mural;37.125096;-7.652786;OrderedDict({'latitude': 37.125096, 'longitude': -7.652786});1.0;a4p7S000000LHy5QAG;Alfen | Eve Single Pro-line. T2S 1PH 1FC 1x7,4kW;20177465;7.4;2.0;0.0;a487S000000sc0HQAQ;37.125096;-7.652786
a2p7S000000CcqPQAS;0053X00000CS3iMQAT;False;CT-0020893;EUR;2022-01-28T17:47:12.000+0000;0053X00000CS3iMQAT;2024-08-20T13:58:05.000+0000;005b0000005zonLAAQ;2026-06-23T16:53:08.000+0000;;01t0X000008hGHUQA2;False;;;B;False;;1.0;0.0;;AT;;02i0X00000LZA5xQAH;False;GA;;;False;;False;;;;a2p7S000000CcqPQAS;02i0X00000LZA5xQAH;GA;1.0;a487S000000PCHyQAO;NAVIGATOR PULP FIGUEIRA SA;EUR;0123X000000eQvDQAU;2022-02-11T17:22:27.000+0000;0053X00000CS3iMQAT;2025-05-16T18:51:22.000+0000;005b0000005zonLAAQ;2025-05-16T18:51:22.000+0000;a2p7S000000CcqPQAS;EFACEC;Charging_Post;Efapower EV Public Charger;1.0;Private with Private Access;-;-;NAVIGATOR PULP FIGUEIRA SA;Uncovered Outdoor Park;2.0;44.0;77092675BVMobE43530;;Solo;40.06033;-8.858141;OrderedDict({'latitude': 40.06033, 'longitude': -8.858141});0.0;a4p7S000000LI1WQAW;Efacec | EV Public Charger G2. T2S 3PH 1FC 2x22kW w/Pedestal;;44.0;2.0;0.0;a487S000000PCHyQAO;40.06033;-8.858141
a2p7S000000CczAQAS;0053X00000CS3iMQAT;False;CT-0020892;EUR;2022-01-28T17:47:12.000+0000;0053X00000CS3iMQAT;2024-08-20T13:58:07.000+0000;005b0000005zonLAAQ;2026-06-23T16:53:08.000+0000;;01t0X000008hGHUQA2;False;;;B;False;;1.0;0.0;;AT;;02i0X00000LZA5yQAH;False;GA;;;False;;False;;;;a2p7S000000CczAQAS;02i0X00000LZA5yQAH;GA;1.0;a487S000000PCKdQAO;Navigator Pulp Aveiro SA;EUR;0123X000000eQvDQAU;2022-02-11T17:22:27.000+0000;0053X00000CS3iMQAT;2025-05-16T18:51:22.000+0000;005b0000005zonLAAQ;2025-05-16T18:51:22.000+0000;a2p7S000000CczAQAS;EFACEC;Charging_Post;Efapower EV Public Charger;1.0;Private with Private Access;-;-;NAVIGATOR PULP AVEIRO SA;Uncovered Outdoor Park;2.0;44.0;01.O19-00007;;Solo;40.685064;-8.589161;OrderedDict({'latitude': 40.685064, 'longitude': -8.589161});0.0;a4p7S000000LI1WQAW;Efacec | EV Public Charger G2. T2S 3PH 1FC 2x22kW w/Pedestal;;44.0;2.0;0.0;a487S000000PCKdQAO;40.685064;-8.589161
a2p7S000000CcxTQAS;0053X00000CS3iMQAT;False;CT-0020863;EUR;2022-01-28T17:47:05.000+0000;0053X00000CS3iMQAT;2024-08-14T09:00:56.000+0000;005b0000000c1ccAAA;2026-06-23T16:53:08.000+0000;;01t0X000008hGHUQA2;False;;;B;False;;1.0;0.0;;MT;;02i0X00000LZD8tQAH;False;GA;;;False;;False;;;;a2p7S000000CcxTQAS;02i0X00000LZD8tQAH;GA;1.0;a487S000000PCNvQAO;Lusotel Industria Hoteleira SA;EUR;0123X000000eQvDQAU;2022-02-11T17:22:15.000+0000;0053X00000CS3iMQAT;2025-07-29T17:32:39.000+0000;005b0000005zonLAAQ;2025-07-29T17:32:39.000+0000;a2p7S000000CcxTQAS;Alfen;Charging_Post;Eve Single Pro-line 3PH;1.0;Private with Private Access;-;-;LUSOHOTEL INDUSTRIA HOTELEIRA SA;Uncovered Outdoor Park;1.0;22.0;76050324ZQMobE43667;;Solo;37.050131;-8.064948;OrderedDict({'latitude': 37.050131, 'longitude': -8.064948});0.0;a4p7S000000LHvoQAG;Alfen | Eve Single Pro-line. T2S 3PH 1FC 1x22kW;20177389;22.0;2.0;0.0;a487S000000PCNvQAO;37.050131;-8.064948
a2p7S000000CcpzQAC;0053X00000CS3iMQAT;False;CT-0020960;EUR;2022-01-28T17:47:30.000+0000;0053X00000CS3iMQAT;2024-08-14T09:00:56.000+0000;005b0000000c1ccAAA;2026-06-23T16:53:08.000+0000;;01t0X000008hGHUQA2;False;;;B;False;;1.0;0.0;;MT;;02i0X00000LZD9GQAX;False;GA;;;False;;False;;;;a2p7S000000CcpzQAC;02i0X00000LZD9GQAX;GA;1.0;a487S000000PCSMQA4;ROCLAYER Packaging Compounds SA;EUR;0123X000000eQvDQAU;2022-02-11T17:22:53.000+0000;0053X00000CS3iMQAT;2025-07-29T17:32:39.000+0000;005b0000005zonLAAQ;2025-07-29T17:32:39.000+0000;a2p7S000000CcpzQAC;Alfen;Charging_Post;Eve Single Pro-line 3PH;1.0;Private with Private Access;-;-;ROCLAYER PACKAGING COUMPOUNDS SA;Interior Park;1.0;22.0;00876989FNMobE43660;;Solo;39.672992;-7.664012;OrderedDict({'latitude': 39.672992, 'longitude': -7.664012});0.0;a4p7S000000LHvoQAG;Alfen | Eve Single Pro-line. T2S 3PH 1FC 1x22kW;20177389;22.0;2.0;0.0;a487S000000PCSMQA4;39.672992;-7.664012
a2p7S000000CcyDQAS;0053X00000CS3iMQAT;False;CT-0020976;EUR;2022-01-28T17:47:33.000+0000;0053X00000CS3iMQAT;2024-08-14T09:00:56.000+0000;005b0000000c1ccAAA;2026-06-23T16:53:08.000+0000;;01t0X000008hGHUQA2;False;;;B;False;;1.0;0.0;;MT;;02i0X00000LZD9UQAX;False;GA;;;False;;False;;;;a2p7S000000CcyDQAS;02i0X00000LZD9UQAX;GA;1.0;a487S000000PCTFQA4;Sociedade Turistica da Penina SA;EUR;0123X000000eQvDQAU;2022-02-11T17:22:59.000+0000;0053X00000CS3iMQAT;2025-07-29T17:32:39.000+0000;005b0000005zonLAAQ;2025-07-29T17:32:39.000+0000;a2p7S000000CcyDQAS;Alfen;Charging_Post;Eve Single Pro-line 3PH;1.0;Private with Private Access;-;-;SOCIEDADE TURISTICA DA PENINA SA;Uncovered Outdoor Park;1.0;22.0;69270837YXMobE43667;;Solo;37.161452;-8.580147;OrderedDict({'latitude': 37.161452, 'longitude': -8.580147});0.0;a4p7S000000LHvoQAG;Alfen | Eve Single Pro-line. T2S 3PH 1FC 1x22kW;20177389;22.0;2.0;0.0;a487S000000PCTFQA4;37.161452;-8.580147
a2p7S000000Ccp5QAC;0053X00000CS3iMQAT;False;CT-0020724;EUR;2022-01-28T17:46:28.000+0000;0053X00000CS3iMQAT;2024-08-14T09:00:54.000+0000;005b0000000c1ccAAA;2026-06-23T16:53:08.000+0000;;01t0X000008hGHUQA2;False;;;C;True;;1.0;0.0;;BT;;02i0X00000LZQLKQA5;False;GA;;;False;;False;;;;a2p7S000000Ccp5QAC;02i0X00000LZQLKQA5;GA;1.0;a487S000000PCFXQA4;CSC-00027;EUR;0123X000000eQvDQAU;2022-02-11T17:21:13.000+0000;0053X00000CS3iMQAT;2025-07-29T17:32:39.000+0000;005b0000005zonLAAQ;2025-07-29T17:32:39.000+0000;a2p7S000000Ccp5QAC;EFACEC;Charging_Post;Efapower EV QC45;1.0;Public;-;8935103196303644877;CSC-00027;Uncovered Outdoor Park;1.0;93.0;02.S95-04586;;Postalete;38.69441;-9.423408;OrderedDict({'latitude': 38.69441, 'longitude': -9.423408});3.0;a4p7S000000LI3MQAW;Efacec | EV QC45. (CHA50+CCS50+AC43);20197993;96.0;2.0;0.0;a487S000000PCFXQA4;38.69441;-9.423408
a2p7S000000CcuUQAS;0053X00000CS3iMQAT;False;CT-0020806;EUR;2022-01-28T17:46:49.000+0000;0053X00000CS3iMQAT;2024-08-20T13:58:07.000+0000;005b0000005zonLAAQ;2026-06-23T16:53:08.000+0000;;01t0X000008hGHUQA2;False;;;B;True;;1.0;0.0;;MT;;02i0X00000LZQLLQA5;False;GA;;;False;;False;;;;a2p7S000000CcuUQAS;02i0X00000LZQLLQA5;GA;1.0;a487S000000PCKcQAO;LSB-00070;EUR;0123X000000eQvDQAU;2022-02-11T17:21:50.000+0000;0053X00000CS3iMQAT;2025-05-16T18:51:22.000+0000;005b0000005zonLAAQ;2025-05-16T18:51:22.000+0000;a2p7S000000CcuUQAS;EFACEC;Charging_Post;Efapower EV Public Charger;1.0;Private with Public Access;-;8934072179009255891;LSB-00070;Interior Park;2.0;14.8;01.S90-03377;;Mural;38.707577;-9.148911;OrderedDict({'latitude': 38.707577, 'longitude': -9.148911});2.0;a4p7S000000LI1WQAW;Efacec | EV Public Charger G2. T2S 3PH 1FC 2x22kW w/Pedestal;;44.0;2.0;0.0;a487S000000PCKcQAO;38.707577;-9.148911
a2p7S000000CcuZQAS;0053X00000CS3iMQAT;False;CT-0020807;EUR;2022-01-28T17:46:49.000+0000;0053X00000CS3iMQAT;2024-08-20T13:58:07.000+0000;005b0000005zonLAAQ;2026-06-23T16:53:08.000+0000;;01t0X000008hGHUQA2;False;;;B;True;;1.0;0.0;;MT;;02i0X00000LZQLMQA5;False;GA;;;False;;False;;;;a2p7S000000CcuZQAS;02i0X00000LZQLMQA5;GA;1.0;a487S000000PCKhQAO;LSB-00071;EUR;0123X000000eQvDQAU;2022-02-11T17:21:51.000+0000;0053X00000CS3iMQAT;2025-05-16T18:51:22.000+0000;005b0000005zonLAAQ;2025-05-16T18:51:22.000+0000;a2p7S000000CcuZQAS;EFACEC;Charging_Post;Efapower EV Public Charger;1.0;Private with Public Access;-;-;LSB-00071;Interior Park;2.0;14.8;01.S90-03378;;Mural;38.707577;-9.148911;OrderedDict({'latitude': 38.707577, 'longitude': -9.148911});2.0;a4p7S000000LI1WQAW;Efacec | EV Public Charger G2. T2S 3PH 1FC 2x22kW w/Pedestal;;44.0;2.0;0.0;a487S000000PCKhQAO;38.707577;-9.148911
a2p7S000000CczoQAC;0053X00000CS3iMQAT;False;CT-0020908;EUR;2022-01-28T17:47:15.000+0000;0053X00000CS3iMQAT;2024-08-14T09:00:56.000+0000;005b0000000c1ccAAA;2026-06-23T16:53:08.000+0000;;01t0X000008hGHUQA2;False;;;B;False;;1.0;0.0;;MT;;02i0X00000LZR3dQAH;False;GA;;;False;;False;;;;a2p7S000000CczoQAC;02i0X00000LZR3dQAH;GA;1.0;a487S000000PCQGQA4;Pedago Soc Empree Pedagogicos Lda I;EUR;0123X000000eQvDQAU;2022-02-11T17:22:33.000+0000;0053X00000CS3iMQAT;2025-07-29T17:32:39.000+0000;005b0000005zonLAAQ;2025-07-29T17:32:39.000+0000;a2p7S000000CczoQAC;Alfen;Charging_Post;Eve Single Pro-Line 1PH;1.0;Private with Private Access;-;-;PEDAGO SOC EMPREE PEDAGOGICOS LDS I;Uncovered Outdoor Park;1.0;7.4;ACE0008598;;Solo;38.8050137;-9.1871796;OrderedDict({'latitude': 38.8050137, 'longitude': -9.1871796});0.0;a4p7S000000LHy5QAG;Alfen | Eve Single Pro-line. T2S 1PH 1FC 1x7,4kW;20177465;7.4;2.0;0.0;a487S000000PCQGQA4;38.8050137;-9.1871796
a2p7S000000CczFQAS;0053X00000CS3iMQAT;False;CT-0020894;EUR;2022-01-28T17:47:12.000+0000;0053X00000CS3iMQAT;2024-08-20T13:58:03.000+0000;005b0000005zonLAAQ;2026-06-23T16:53:08.000+0000;;01t0X000008hGHUQA2;False;;;B;False;;1.0;0.0;;AT;;02i0X00000LZTUHQA5;False;GA;;;False;;False;;;;a2p7S000000CczFQAS;02i0X00000LZTUHQA5;GA;1.0;a487S000000PCPNQA4;Navigator Tissue Ródão SA;EUR;0123X000000eQvDQAU;2022-02-11T17:22:27.000+0000;0053X00000CS3iMQAT;2025-05-16T18:51:22.000+0000;005b0000005zonLAAQ;2025-05-16T18:51:22.000+0000;a2p7S000000CczFQAS;EFACEC;Charging_Post;Efapower EV Public Charger;1.0;Private with Private Access;-;-;NAVIGATOR TISSUE RODAO SA;Covered Outdoor Park;2.0;44.0;01,O19-00037;;Postalete;39.673527;-7.673851;OrderedDict({'latitude': 39.673527, 'longitude': -7.673851});0.0;a4p7S000000LI1WQAW;Efacec | EV Public Charger G2. T2S 3PH 1FC 2x22kW w/Pedestal;;44.0;2.0;0.0;a487S000000PCPNQA4;39.673527;-7.673851
a2p7S000000CcppQAC;0053X00000CS3iMQAT;False;CT-0020958;EUR;2022-01-28T17:47:29.000+0000;0053X00000CS3iMQAT;2024-08-20T13:58:01.000+0000;005b0000005zonLAAQ;2026-06-23T16:53:08.000+0000;;01t0X000008hGHUQA2;False;;;B;False;;1.0;0.0;;MT;;02i0X00000LZTUIQA5;False;GA;;;False;;False;;;;a2p7S000000CcppQAC;02i0X00000LZTUIQA5;GA;1.0;a487S000000PCSCQA4;RAIZ - INST DE INVEST DA FLORESTA E PAPEL;EUR;0123X000000eQvDQAU;2022-02-11T17:22:52.000+0000;0053X00000CS3iMQAT;2025-05-16T18:51:22.000+0000;005b0000005zonLAAQ;2025-05-16T18:51:22.000+0000;a2p7S000000CcppQAC;EFACEC;Charging_Post;Efapower EV Public Charger;1.0;Private with Private Access;-;-;RAIZ - INST DE INVEST DA FLORESTA E PAPEL;Uncovered Outdoor Park;2.0;44.0;01,S90-09315;;Postalete;40.620436;-8.5685;OrderedDict({'latitude': 40.620436, 'longitude': -8.5685});0.0;a4p7S000000LI1WQAW;Efacec | EV Public Charger G2. T2S 3PH 1FC 2x22kW w/Pedestal;;44.0;2.0;0.0;a487S000000PCSCQA4;40.620436;-8.5685
a2p7S000000Cd3gQAC;0053X00000CS3iMQAT;False;CT-0020996;EUR;2022-01-28T17:47:38.000+0000;0053X00000CS3iMQAT;2024-08-20T13:58:05.000+0000;005b0000005zonLAAQ;2026-06-23T16:53:08.000+0000;;01t0X000008hGHUQA2;False;;;B;False;;1.0;0.0;;MT;;02i0X00000LZTULQA5;False;GA;;;False;;False;;;;a2p7S000000Cd3gQAC;02i0X00000LZTULQA5;GA;1.0;a487S000000PCHPQA4;The Navigator Company SA;EUR;0123X000000eQvDQAU;2022-02-11T17:23:06.000+0000;0053X00000CS3iMQAT;2025-05-16T18:51:22.000+0000;005b0000005zonLAAQ;2025-05-16T18:51:22.000+0000;a2p7S000000Cd3gQAC;EFACEC;Charging_Post;Efapower EV Public Charger;1.0;Private with Private Access;-;-;THE NAVIGATOR COMPANY SA;Interior Park;2.0;14.8;01.S90-05120;;Mural;38.730365;-9.146995;OrderedDict({'latitude': 38.730365, 'longitude': -9.146995});0.0;a4p7S000000LI1WQAW;Efacec | EV Public Charger G2. T2S 3PH 1FC 2x22kW w/Pedestal;;44.0;2.0;0.0;a487S000000PCHPQA4;38.730365;-9.146995
a2p7S000000Cd40QAC;0053X00000CS3iMQAT;False;CT-0021006;EUR;2022-01-28T17:47:40.000+0000;0053X00000CS3iMQAT;2024-08-14T09:00:56.000+0000;005b0000000c1ccAAA;2026-06-23T16:53:08.000+0000;;01t0X000008hGHUQA2;False;;;B;True;;1.0;0.0;;MT;;02i3X00000ZqGyxQAF;False;GA;;;False;;False;;;;a2p7S000000Cd40QAC;02i3X00000ZqGyxQAF;GA;1.0;a487S000000PCUIQA4;TVR-00006;EUR;0123X000000eQvDQAU;2022-02-11T17:23:09.000+0000;0053X00000CS3iMQAT;2025-07-29T17:32:39.000+0000;005b0000005zonLAAQ;2025-07-29T17:32:39.000+0000;a2p7S000000Cd40QAC;Alfen;Charging_Post;Eve Single Pro-Line 1PH;1.0;Private with Public Access;926912045;-;TVR-00006;Uncovered Outdoor Park;1.0;7.4;ACE0008579;;Postalete;37.119366;-7.627129;OrderedDict({'latitude': 37.119366, 'longitude': -7.627129});1.0;a4p7S000000LHy5QAG;Alfen | Eve Single Pro-line. T2S 1PH 1FC 1x7,4kW;20177465;7.4;2.0;0.0;a487S000000PCUIQA4;37.119366;-7.627129
a2p7S000000CcsJQAS;0053X00000CS3iMQAT;False;CT-0020773;EUR;2022-01-28T17:46:41.000+0000;0053X00000CS3iMQAT;2024-08-14T09:00:54.000+0000;005b0000000c1ccAAA;2026-06-23T16:53:08.000+0000;;01t0X000008hGHUQA2;False;;;B;True;;1.0;0.0;;MT;;02i3X00000ZqGyyQAF;False;GA;;;False;;False;;;;a2p7S000000CcsJQAS;02i3X00000ZqGyyQAF;GA;1.0;a487S000000PCIqQAO;LLE-00024;EUR;0123X000000eQvDQAU;2022-02-11T17:21:34.000+0000;0053X00000CS3iMQAT;2025-07-29T17:32:39.000+0000;005b0000005zonLAAQ;2025-07-29T17:32:39.000+0000;a2p7S000000CcsJQAS;Alfen;Charging_Post;Eve Single Pro-Line 1PH;1.0;Private with Public Access;926912062;-;LLE-00024;Interior Park;1.0;7.4;ACE0008577;;Mural;37.073429;-8.117936;OrderedDict({'latitude': 37.073429, 'longitude': -8.117936});1.0;a4p7S000000LHy5QAG;Alfen | Eve Single Pro-line. T2S 1PH 1FC 1x7,4kW;20177465;7.4;2.0;0.0;a487S000000PCIqQAO;37.073429;-8.117936
a2p7S000000CbfPQAS;0053X00000CS3iMQAT;False;CT-0018443;EUR;2022-01-05T10:40:13.000+0000;0053X00000CS3iMQAT;2024-08-14T09:00:51.000+0000;005b0000000c1ccAAA;2026-06-23T16:53:07.000+0000;;01t0X000008hGHUQA2;False;;;C;True;;1.0;0.0;QEPCVE;BT;;02i3X00000ZqGyzQAF;False;GA;;;False;;False;;;;a2p7S000000CbfPQAS;02i3X00000ZqGyzQAF;GA;1.0;a487S000000PBIuQAO;ABF-00009;EUR;0123X000000eQvDQAU;2022-01-05T10:40:13.000+0000;0053X00000CS3iMQAT;2025-07-29T17:32:40.000+0000;005b0000005zonLAAQ;2025-07-29T17:32:40.000+0000;a2p7S000000CbfPQAS;Alfen;Charging_Post;Eve Single Pro-Line 1PH;2.0;Private with Public Access;926912093;89351060000763939210;ABF-00009;Interior Park;1.0;7.4;ACE0008575;;Mural;37.0904001;-8.243906;OrderedDict({'latitude': 37.0904001, 'longitude': -8.243906});1.0;a4p7S000000LHy5QAG;Alfen | Eve Single Pro-line. T2S 1PH 1FC 1x7,4kW;20177465;7.4;2.0;0.0;a487S000000PBIuQAO;37.0904001;-8.243906
a2p7S000000Ccs9QAC;0053X00000CS3iMQAT;False;CT-0020770;EUR;2022-01-28T17:46:40.000+0000;0053X00000CS3iMQAT;2024-08-14T09:00:54.000+0000;005b0000000c1ccAAA;2026-06-23T16:53:08.000+0000;;01t0X000008hGHUQA2;False;;;B;True;;1.0;0.0;;MT;;02i3X00000ZqGz0QAF;False;GA;;;False;;False;;;;a2p7S000000Ccs9QAC;02i3X00000ZqGz0QAF;GA;1.0;a487S000000PCIbQAO;LGS-00006;EUR;0123X000000eQvDQAU;2022-02-11T17:21:32.000+0000;0053X00000CS3iMQAT;2025-07-29T17:32:39.000+0000;005b0000005zonLAAQ;2025-07-29T17:32:39.000+0000;a2p7S000000Ccs9QAC;Alfen;Charging_Post;Eve Single Pro-Line 1PH;1.0;Private with Public Access;926912017;-;LGS-00006;Interior Park;1.0;7.4;ACE0008573;;Mural;37.113188;-8.66238;OrderedDict({'latitude': 37.113188, 'longitude': -8.66238});1.0;a4p7S000000LHy5QAG;Alfen | Eve Single Pro-line. T2S 1PH 1FC 1x7,4kW;20177465;7.4;2.0;0.0;a487S000000PCIbQAO;37.113188;-8.66238
a2p7S000000CcqOQAS;0053X00000CS3iMQAT;False;CT-0020775;EUR;2022-01-28T17:46:42.000+0000;0053X00000CS3iMQAT;2024-08-14T09:12:19.000+0000;005b0000000c1ccAAA;2026-06-23T16:53:08.000+0000;;01t0X000008hGHUQA2;False;;;B;True;;1.0;0.0;;MT;;02i3X00000ZqGz1QAF;False;GA;;;False;;False;;;;a2p7S000000CcqOQAS;02i3X00000ZqGz1QAF;GA;1.0;a487S000000PCBHQA4;LLE-00026;EUR;0123X000000eQvDQAU;2022-02-11T17:21:35.000+0000;0053X00000CS3iMQAT;2025-07-29T17:32:40.000+0000;005b0000005zonLAAQ;2025-07-29T17:32:40.000+0000;a2p7S000000CcqOQAS;Alfen;Charging_Post;Eve Single Pro-Line 1PH;1.0;Private with Public Access;926912118;-;LLE-00026;Interior Park;1.0;7.4;ACE0008568;;Mural;37.076702;-8.11757;OrderedDict({'latitude': 37.076702, 'longitude': -8.11757});1.0;a4p7S000000LHy5QAG;Alfen | Eve Single Pro-line. T2S 1PH 1FC 1x7,4kW;20177465;7.4;2.0;0.0;a487S000000PCBHQA4;37.076702;-8.11757
a2p7S000000Cd29QAC;0053X00000CS3iMQAT;False;CT-0020963;EUR;2022-01-28T17:47:30.000+0000;0053X00000CS3iMQAT;2024-08-14T09:00:56.000+0000;005b0000000c1ccAAA;2026-06-23T16:53:08.000+0000;;01t0X000008hGHUQA2;False;;;B;True;;1.0;0.0;;MT;;02i3X00000ZqGz2QAF;False;GA;;;False;;False;;;;a2p7S000000Cd29QAC;02i3X00000ZqGz2QAF;GA;1.0;a487S000000PCSbQAO;SLV-00003;EUR;0123X000000eQvDQAU;2022-02-11T17:22:54.000+0000;0053X00000CS3iMQAT;2025-07-29T17:32:39.000+0000;005b0000005zonLAAQ;2025-07-29T17:32:39.000+0000;a2p7S000000Cd29QAC;Alfen;Charging_Post;Eve Single Pro-Line 1PH;1.0;Private with Public Access;926890992;-;SLV-00003;Interior Park;1.0;7.4;ACE0008552;;Mural;37.104662;-8.370463;OrderedDict({'latitude': 37.104662, 'longitude': -8.370463});1.0;a4p7S000000LHy5QAG;Alfen | Eve Single Pro-line. T2S 1PH 1FC 1x7,4kW;20177465;7.4;2.0;0.0;a487S000000PCSbQAO;37.104662;-8.370463
a2p7S000000Cd45QAC;0053X00000CS3iMQAT;False;CT-0021008;EUR;2022-01-28T17:47:41.000+0000;0053X00000CS3iMQAT;2024-08-14T09:00:56.000+0000;005b0000000c1ccAAA;2026-06-23T16:53:08.000+0000;;01t0X000008hGHUQA2;False;;;B;True;;1.0;0.0;;MT;;02i3X00000ZqGz3QAF;False;GA;;;False;;False;;;;a2p7S000000Cd45QAC;02i3X00000ZqGz3QAF;GA;1.0;a487S000000PCTGQA4;TVR-00008;EUR;0123X000000eQvDQAU;2022-02-11T17:23:10.000+0000;0053X00000CS3iMQAT;2025-07-29T17:32:39.000+0000;005b0000005zonLAAQ;2025-07-29T17:32:39.000+0000;a2p7S000000Cd45QAC;Alfen;Charging_Post;Eve Single Pro-Line 1PH;1.0;Private with Public Access;926912390;-;TVR-00008;Interior Park;1.0;7.4;ACE0008558;;Mural;37.123522;-7.645648;OrderedDict({'latitude': 37.123522, 'longitude': -7.645648});1.0;a4p7S000000LHy5QAG;Alfen | Eve Single Pro-line. T2S 1PH 1FC 1x7,4kW;20177465;7.4;2.0;0.0;a487S000000PCTGQA4;37.123522;-7.645648
a2p7S000000CcraQAC;0053X00000CS3iMQAT;False;CT-0020761;EUR;2022-01-28T17:46:38.000+0000;0053X00000CS3iMQAT;2024-08-14T09:00:54.000+0000;005b0000000c1ccAAA;2026-06-23T16:53:08.000+0000;;01t0X000008hGHUQA2;False;;;C;True;;1.0;0.0;;BT;;02i3X00000ZqGz4QAF;False;GA;;;False;;False;;;;a2p7S000000CcraQAC;02i3X00000ZqGz4QAF;GA;1.0;a487S000000PCHxQAO;FAR-00021;EUR;0123X000000eQvDQAU;2022-02-11T17:21:27.000+0000;0053X00000CS3iMQAT;2025-07-29T17:32:39.000+0000;005b0000005zonLAAQ;2025-07-29T17:32:39.000+0000;a2p7S000000CcraQAC;EFACEC;Charging_Post;Efapower EV QC45;1.0;Private with Public Access;926890832;-;FAR-00021;Service Area;1.0;93.0;02.S95-06139;;Postalete;37.025509;-7.91758;OrderedDict({'latitude': 37.025509, 'longitude': -7.91758});3.0;a4p7S000000LI3MQAW;Efacec | EV QC45. (CHA50+CCS50+AC43);20197993;96.0;2.0;0.0;a487S000000PCHxQAO;37.025509;-7.91758
a2p7S000000CcmHQAS;0053X00000CS3iMQAT;False;CT-0021040;EUR;2022-01-28T17:47:49.000+0000;0053X00000CS3iMQAT;2024-08-14T09:00:54.000+0000;005b0000000c1ccAAA;2026-06-23T16:53:08.000+0000;;01t0X000008hGHUQA2;False;;;B;True;;1.0;0.0;;MT;;02i3X00000ZqGz5QAF;False;GA;;;False;;False;;;;a2p7S000000CcmHQAS;02i3X00000ZqGz5QAF;GA;1.0;a487S000000PCDcQAO;VNG-00033;EUR;0123X000000eQvDQAU;2022-02-11T17:23:23.000+0000;0053X00000CS3iMQAT;2025-07-29T17:32:40.000+0000;005b0000005zonLAAQ;2025-07-29T17:32:40.000+0000;a2p7S000000CcmHQAS;EFACEC;Charging_Post;Efapower EV QC45;1.0;Private with Public Access;926891152;8935103196303612080;VNG-00033;Service Area;1.0;93.0;02.S95-06055;;Postalete;41.027576;-8.642117;OrderedDict({'latitude': 41.027576, 'longitude': -8.642117});3.0;a4p7S000000LI3MQAW;Efacec | EV QC45. (CHA50+CCS50+AC43);20197993;96.0;2.0;0.0;a487S000000PCDcQAO;41.027576;-8.642117
